country,year,Party,CoreT3,CorepvalT3,FCoreT3,FCorepvalT3,CoreWT3,CorepvalWT3,FCoreWT3,FCorepvalWT3,CWinT3,CwinpvalT3,FCWinT3,FCwinpvalT3,CWinWT3,CwinpvalWT3,FCWinWT3,FCwinpvalWT3
ISL,2016,Pi,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,FSF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,Reform,0,0.0015625,0,0.99999987285763,0,0.0015625,0,0.99999987285763,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,BF,1,0.99814453125,1,0.00250156846286474,1,0.99814453125,1,0.00250156846286474,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,SDA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,Ind,1,0.55654296875,0,0.5,1,0.55654296875,0,0.5,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,VG,1,0.99814453125,1,2.1843335231548e-29,1,0.99814453125,1,2.1843335231548e-29,1,0.84228515625,0,0.509150355062523,1,0.84228515625,0,0.509150355062523
ISL,2017,SDA,0,0.0109375,0,0.994384375079652,0,0.0109375,0,0.994384375079652,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,M,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,FSF,1,0.56396484375,0,0.490849644937477,1,0.56396484375,0,0.490849644937477,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,Pi,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,FIF,0,0.0015625,0,0.99999999999965,0,0.0015625,0,0.99999999999965,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2017,Reform,0,0.0015625,0,0.999999999999998,0,0.0015625,0,0.999999999999998,0,0.0015625,0,1,0,0.0015625,0,1
ISL,1999,Ind,1,0.99814453125,1,1.60988606620269e-37,1,0.99814453125,1,1.60988606620269e-37,1,0.99814453125,1,0.0131076244669436,1,0.99814453125,1,0.0131076244669436
ISL,1999,SDA,0,0.0015625,0,0.999998426624056,0,0.0015625,0,0.999998426624056,0,0.0015625,0,1,0,0.0015625,0,1
ISL,1999,FSF,0,0.0171875,0,0.986892375533056,0,0.0171875,0,0.986892375533056,0,0.0015625,0,1,0,0.0015625,0,1
ISL,1999,VG,0,0.0015625,0,0.99999999110944,0,0.0015625,0,0.99999999110944,0,0.0015625,0,1,0,0.0015625,0,1
ISL,1999,LP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2003,Likud,1,0.99814453125,1,1.05037052082025e-19,1,0.99814453125,1,1.05037052082025e-19,1,0.62333984375,0,0.452419882184794,1,0.62333984375,0,0.452419882184794
ISR,2003,Labor,0,0.0015625,0,0.999608811954416,0,0.0015625,0,0.999608811954416,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2003,Shinui,1,0.50458984375,0,0.547580117815206,1,0.50458984375,0,0.547580117815206,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2003,Shas,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2003,NU,0,0.0015625,0,0.99999999999991,0,0.0015625,0,0.99999999999991,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2003,Meretz,0,0.0015625,0,0.999999999992297,0,0.0015625,0,0.999999999992297,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2006,Kadima,1,0.99814453125,1,2.2519737499154e-38,1,0.99814453125,1,2.2519737499154e-38,0,0.0015625,0,0.999769083144964,0,0.0015625,0,0.999769083144964
ISR,2006,Labor,1,0.99814453125,1,0.000230916855036412,1,0.99814453125,1,0.000230916855036412,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2006,Shas,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2006,Likud,1,0.20771484375,0,0.82135342443366,1,0.20771484375,0,0.82135342443366,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2006,IB,1,0.71611328125,0,0.358091939448414,1,0.71611328125,0,0.358091939448414,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2006,Mafdal,0,0.0046875,0,0.997566112483941,0,0.0046875,0,0.997566112483941,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2013,Likud_YB,1,0.95361328125,0,0.145786934107071,1,0.95361328125,0,0.145786934107071,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2013,YA,1,0.99814453125,1,9.92178665888868e-26,1,0.99814453125,1,9.92178665888868e-26,1,0.32275390625,0,0.85847451917039,1,0.32275390625,0,0.85847451917039
ISR,2013,Labor,1,0.27451171875,0,0.80411676786141,1,0.27451171875,0,0.80411676786141,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2013,HH,1,0.95732421875,0,0.14152548082961,1,0.95732421875,0,0.14152548082961,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2013,Shas,0,0.0015625,0,0.999999998952294,0,0.0015625,0,0.999999998952294,0,0.0015625,0,1,0,0.0015625,0,1
ISR,2013,Hat,0,0.0015625,0,0.999999999902818,0,0.0015625,0,0.999999999902818,0,0.0015625,0,1,0,0.0015625,0,1
ISR,1996,Labor,1,0.99814453125,1,3.35594984701238e-08,1,0.99814453125,1,3.35594984701238e-08,0,0.0015625,0,0.998336514075182,0,0.0015625,0,0.998336514075182
ISR,1996,Likud,1,0.99814453125,1,0.00166348592481817,1,0.99814453125,1,0.00166348592481817,0,0.0015625,0,0.999999966440501,0,0.0015625,0,0.999999966440501
ISR,1996,Shas,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISR,1996,Mafdal,0,0.0015625,0,0.999997260041647,0,0.0015625,0,0.999997260041647,0,0.0015625,0,1,0,0.0015625,0,1
ISR,1996,Meretz,0,0.0015625,0,0.999999988468563,0,0.0015625,0,0.999999988468563,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,FI,1,0.99814453125,1,0.00173730659595908,1,0.99814453125,1,0.00173730659595908,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,DS,1,0.99814453125,1,6.06129975848929e-07,1,0.99814453125,1,6.06129975848929e-07,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,AN,1,0.99814453125,1,1.29101599418673e-05,1,0.99814453125,1,1.29101599418673e-05,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,DL,1,0.99814453125,1,4.91138527600389e-06,1,0.99814453125,1,4.91138527600389e-06,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,UDC,1,0.99814453125,1,6.08270927261349e-09,1,0.99814453125,1,6.08270927261349e-09,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2006,PRC,1,0.99814453125,1,0.00354688913354093,1,0.99814453125,1,0.00354688913354093,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2018,M5S,1,0.99814453125,1,2.81674286538498e-34,1,0.99814453125,1,1.85110590255626e-33,0,0.0171875,0,0.994933377645198,0,0.0203125,0,0.994741234485129
ITA,2018,PD,1,0.99814453125,1,0.00506662235480232,1,0.99814453125,1,0.00525876551487149,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2018,LN,1,0.27080078125,0,0.757886448666707,1,0.34130859375,0,0.696814868513375,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2018,FI,0,0.0015625,0,0.999999957405346,0,0.0015625,0,0.999999709857174,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2018,FdI,0,0.0015625,0,0.999963917440067,0,0.0015625,0,0.999926453012194,0,0.0015625,0,1,0,0.0015625,0,1
ITA,2018,LeU,0,0.0015625,0,0.998218700797317,0,0.0015625,0,0.997761027140783,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2004,DPJ,1,0.99814453125,1,3.13336107393875e-32,1,0.99814453125,1,4.94539780340266e-33,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2004,LDP,1,0.99814453125,1,5.43206225708302e-19,1,0.99814453125,1,3.86747545386918e-16,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2004,CGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2004,JCP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2004,SDP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2007,DPJ,1,0.99814453125,1,2.77240032239143e-44,1,0.99814453125,1,5.13194642727454e-42,0,0.0015625,0,0.999955706605001,0,0.0015625,0,0.998460058156344
JPN,2007,LDP,1,0.99814453125,1,4.42933949986367e-05,1,0.99814453125,1,0.00153994184365613,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2007,CGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2007,JCP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2007,SDP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,LDP,1,0.99814453125,1,1.29100654187406e-192,1,0.99814453125,1,1.29100654187406e-192,1,0.99814453125,1,6.66993885471542e-14,1,0.99814453125,1,6.66993885471542e-14
JPN,2013,DPJ,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,JCP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,YP,0,0.0015625,0,0.999999999999933,0,0.0015625,0,0.999999999999933,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,JReP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,CGP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,PLP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,SDP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,2013,GW,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,1996,LDP,1,0.99814453125,1,2.22510400745431e-47,1,0.99814453125,1,1.15901779487427e-45,1,0.12236328125,0,0.921694341761078,1,0.09267578125,0,0.948921959508495
JPN,1996,NFP,0,0.0015625,0,0.998990251186174,0,0.0015625,0,0.998771393147887,0,0.0015625,0,1,0,0.0015625,0,1
JPN,1996,DPJ,1,0.99814453125,0,0.0783056582389223,1,0.99814453125,0,0.0510780404915052,0,0.0015625,0,1,0,0.0015625,0,1
JPN,1996,JCP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,1996,SDP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
JPN,1996,NPH,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
KEN,2013,TNA,1,0.99814453125,1,3.60748734246347e-15,1,0.99814453125,1,2.34993951895542e-13,0,0.0109375,0,0.99619824001843,0,0.0046875,0,0.998168274214299
KEN,2013,ODM,1,0.60478515625,0,0.451904018026306,1,0.45634765625,0,0.584322334483308,0,0.0015625,0,0.999999999999996,0,0.0015625,0,0.999999999999765
KEN,2013,URP,1,0.99814453125,1,0.00380175998156991,1,0.99814453125,1,0.0286905350241538,0,0.0015625,0,1,0,0.0015625,0,1
KEN,2013,WDM_K,0,0.0171875,0,0.983757616982566,0,0.0078125,0,0.992948768808395,0,0.0015625,0,1,0,0.0015625,0,1
KEN,2013,UDFP,0,0.0015625,0,0.999999999999606,0,0.0015625,0,0.999999999939393,0,0.0015625,0,1,0,0.0015625,0,1
KEN,2013,NARC_K,0,0.0015625,0,0.999999999992429,0,0.0015625,0,0.9999999988974,0,0.0015625,0,1,0,0.0015625,0,1
KGZ,2005,NK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,2005,CPK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KGZ,2005,AN,1,0.99814453125,1,2.86122198753403e-06,1,0.99814453125,1,2.86122198753403e-06,0,0.0015625,0,1,0,0.0015625,0,1
KGZ,2005,PKK,1,0.99814453125,1,8.25144201396483e-20,1,0.99814453125,1,8.25144201396483e-20,0,0.0015625,0,0.999998131714605,0,0.0015625,0,0.999998131714605
KGZ,2005,AM,1,0.99814453125,1,1.86828539476997e-06,1,0.99814453125,1,1.86828539476997e-06,0,0.0015625,0,1,0,0.0015625,0,1
KGZ,2005,AK,0,0.0015625,0,0.999199550339815,0,0.0015625,0,0.999199550339815,0,0.0015625,0,1,0,0.0015625,0,1
KGZ,2005,RNP,1,0.99814453125,1,0.00537084143035287,1,0.99814453125,1,0.00537084143035287,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2000,NKPH,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KOR,2000,GNP,1,0.99814453125,1,1.16747065979974e-20,1,0.99814453125,1,1.16747065979974e-20,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2000,MDP,1,0.99814453125,1,2.27274481150867e-34,1,0.99814453125,1,2.27274481150867e-34,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2000,ULD,1,0.10380859375,0,0.948072886922848,1,0.10380859375,0,0.948072886922848,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2000,DPP,1,0.06669921875,0,0.968898386736825,1,0.06669921875,0,0.968898386736825,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2000,DLP,0,0.0015625,0,0.999855981532179,0,0.0015625,0,0.999855981532179,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2004,OP,1,0.99814453125,1,8.78012410701825e-54,1,0.99814453125,1,8.78012410701825e-54,0,0.0015625,0,0.999958182238186,0,0.0015625,0,0.999958182238186
KOR,2004,GNP,0,0.0015625,0,0.999987946574027,0,0.0015625,0,0.999987946574027,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2004,DLP,1,0.99814453125,1,4.18177618137399e-05,1,0.99814453125,1,4.18177618137399e-05,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2004,MDP,0,0.0015625,0,0.999999999998587,0,0.0015625,0,0.999999999998587,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2004,ULD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2004,NA21,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,GNP,1,0.99814453125,1,2.3856087336795e-23,1,0.99814453125,1,2.3856087336795e-23,0,0.0015625,0,0.999962669104824,0,0.0015625,0,0.999962669104824
KOR,2008,DP,1,0.08525390625,0,0.953492068607874,1,0.08525390625,0,0.953492068607874,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,LFP,0,0.0421875,0,0.9592328133424,0,0.0421875,0,0.9592328133424,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,FHA,1,0.99814453125,1,3.73308951763788e-05,1,0.99814453125,1,3.73308951763788e-05,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,DLP,0,0.0109375,0,0.994921688572695,0,0.0109375,0,0.994921688572695,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,RKP,1,0.80888671875,0,0.273696086385309,1,0.80888671875,0,0.273696086385309,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2008,NPP,0,0.0015625,0,0.999982428879497,0,0.0015625,0,0.999982428879497,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2012,NFP,1,0.99814453125,1,1.87939286150265e-05,1,0.99814453125,1,1.87939286150265e-05,0,0.0015625,0,0.999999999999995,0,0.0015625,0,0.999999999999995
KOR,2012,DP,1,0.99814453125,1,5.16359434461557e-15,1,0.99814453125,1,5.16359434461557e-15,0,0.0015625,0,0.999981206071385,0,0.0015625,0,0.999981206071385
KOR,2012,UPP,1,0.99814453125,0,0.292163346306754,1,0.99814453125,0,0.292163346306754,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2012,LFP,1,0.58251953125,0,0.696086652534531,1,0.58251953125,0,0.696086652534531,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2016,LKP,1,0.99814453125,0,0.135616527638704,1,0.99814453125,0,0.135616527638704,0,0.0015625,0,0.999999999999345,0,0.0015625,0,0.999999999999345
KOR,2016,DP,1,0.99814453125,1,6.55354690843868e-13,1,0.99814453125,1,6.55354690843868e-13,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2016,PP,1,0.99814453125,1,4.50150153880161e-11,1,0.99814453125,1,4.50150153880161e-11,0,0.0015625,0,1,0,0.0015625,0,1
KOR,2016,JP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2010,Unity,1,0.99814453125,1,1.55151015446817e-05,1,0.99814453125,1,1.55151015446817e-05,0,0.0015625,0,0.999999999999999,0,0.0015625,0,0.999999999999999
LVA,2010,SC,1,0.19658203125,0,0.89305021198447,1,0.19658203125,0,0.89305021198447,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2010,ZZS,1,0.99814453125,1,8.1193009379351e-16,1,0.99814453125,1,8.1193009379351e-16,0,0.0015625,0,0.999984484898455,0,0.0015625,0,0.999984484898455
LVA,2010,LNNK,0,0.0015625,0,0.999999947068753,0,0.0015625,0,0.999999947068753,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2010,AS,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2010,PCTVL,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2011,SC,1,0.99814453125,1,0.00166964413455439,1,0.99814453125,1,3.64241306808841e-05,0,0.0015625,0,0.999999999999909,0,0.0015625,0,0.999999998675194
LVA,2011,ZRP,1,0.99814453125,1,0.000653037979375974,1,0.99814453125,1,0.000159421245268252,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2011,Unity,1,0.99814453125,1,9.06035648441164e-14,1,0.99814453125,1,1.32480598543902e-09,0,0.0015625,0,0.999999233436349,0,0.0015625,0,0.999999945589299
LVA,2011,LNNK,1,0.99814453125,1,0.00621503365905386,1,0.99814453125,1,0.015166679844197,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2011,ZZS,1,0.99814453125,1,7.66563650550963e-07,1,0.99814453125,1,5.00687725388258e-05,0,0.0015625,0,0.999999999999994,0,0.0015625,0,0.999999999999127
LVA,2011,LPP_LC,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2014,SC,0,0.0015625,0,0.999999065379237,0,0.0015625,0,0.999999065379237,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2014,Unity,1,0.99814453125,1,0.0389321383977001,1,0.99814453125,1,0.0389321383977001,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2014,ZZS,1,0.99814453125,1,1.2744256083032e-36,1,0.99814453125,1,1.2744256083032e-36,1,0.13720703125,0,0.9610678616023,1,0.13720703125,0,0.9610678616023
LVA,2014,LNNK,1,0.85341796875,0,0.233306961353416,1,0.85341796875,0,0.233306961353416,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2014,NsL,0,0.0015625,0,0.999896525577029,0,0.0015625,0,0.999896525577029,0,0.0015625,0,1,0,0.0015625,0,1
LVA,2014,Lra,1,0.22626953125,0,0.802343862504323,1,0.22626953125,0,0.802343862504323,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,TS_LKD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,LVZS,1,0.99814453125,1,1.48354818896551e-138,1,0.99814453125,1,1.48354818896551e-138,1,0.99814453125,1,1.65596068619575e-14,1,0.99814453125,1,1.65596068619575e-14
LTU,2016,SDP,0,0.0015625,0,0.999999999999983,0,0.0015625,0,0.999999999999983,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,LRLS,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,LCP_LPP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,LRA_KSS,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,PTT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,2016,DLP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
LTU,1997,TS_LKD,0,0.0171875,0,0.991052976145033,0,0.0171875,0,0.991052976145033,0,0.0015625,0,1,0,0.0015625,0,1
LTU,1997,SDP,1,0.99814453125,1,0.000214456616446466,1,0.99814453125,1,0.000214456616446466,0,0.0015625,0,1,0,0.0015625,0,1
LTU,1997,CDP,1,0.99814453125,0,0.0535480570417288,1,0.99814453125,0,0.0535480570417288,0,0.0015625,0,1,0,0.0015625,0,1
LTU,1997,CU,1,0.99814453125,1,9.4292573743637e-18,1,0.99814453125,1,9.4292573743637e-18,0,0.0015625,0,0.999785543383554,0,0.0015625,0,0.999785543383554
LTU,1997,DLP,0,0.0015625,0,0.999999999999624,0,0.0015625,0,0.999999999999624,0,0.0015625,0,1,0,0.0015625,0,1
LTU,1997,NP,0,0.0015625,0,0.999999999999999,0,0.0015625,0,0.999999999999999,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2000,PAN,1,0.99814453125,1,9.74495250206668e-125,1,0.99814453125,1,8.19664593884243e-74,1,0.99814453125,1,6.29632773400615e-31,1,0.99814453125,1,3.81012166109709e-14
MEX,2000,PRI,0,0.0015625,0,1,0,0.0015625,0,0.999999999999962,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2000,PRD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2000,PT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2000,PVE,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2000,PARM,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2003,Conv,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MEX,2003,PAN,1,0.99814453125,1,1.66218101791661e-29,1,0.99814453125,1,9.52995476567583e-29,0,0.0171875,0,0.993554269125993,0,0.0078125,0,0.996478607746932
MEX,2003,PRI,1,0.99814453125,1,0.00644573087400674,1,0.99814453125,1,0.00352139225306795,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2003,PRD,1,0.90537109375,0,0.292420496046376,1,0.97958984375,0,0.217494742040417,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2003,PVE,0,0.0015625,0,0.999992755296272,0,0.0015625,0,0.999987506785149,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2003,PT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2006,PANAL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MEX,2006,PSD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MEX,2006,PAN,1,0.99814453125,1,8.51952682533131e-26,1,0.99814453125,1,1.4285434307351e-21,1,0.95361328125,0,0.144882655040881,1,0.74580078125,0,0.329994032711132
MEX,2006,PRD,1,0.15947265625,0,0.855117344959119,1,0.36357421875,0,0.670005967288869,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2006,PRI,0,0.0015625,0,0.999999996557202,0,0.0015625,0,0.999999984164888,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2006,PVE,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2006,PT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2006,Conv,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PRI,1,0.99814453125,1,3.55813131068158e-70,1,0.99814453125,1,1.05134119257724e-70,0,0.0078125,0,0.994125293050789,0,0.0078125,0,0.992721575884486
MEX,2009,PAN,1,0.99814453125,1,0.00587470694921124,1,0.99814453125,1,0.00727842411551361,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PRD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PVE,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,Conv,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PANAL,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2009,PSD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,PRI,1,0.99814453125,1,8.01103184406677e-50,1,0.99814453125,1,1.0641532628072e-49,0,0.0015625,0,0.999999981375332,0,0.0015625,0,0.999999976458886
MEX,2012,PAN,1,0.99814453125,1,1.86246681325996e-08,1,0.99814453125,1,2.35411139663954e-08,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,PRD,0,0.0046875,0,0.997213906118976,0,0.0078125,0,0.996267423270608,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,PVE,1,0.99814453125,1,0.00813426764876189,1,0.99814453125,1,0.0129820352083571,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,PT,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,PANAL,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2012,MC,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2015,PRI,1,0.99814453125,1,3.24888806918891e-25,1,0.99814453125,1,3.24888806918891e-25,0,0.0015625,0,0.999999999999899,0,0.0015625,0,0.999999999999899
MEX,2015,PAN,1,0.99814453125,1,1.01173666470465e-13,1,0.99814453125,1,1.01173666470465e-13,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2015,PRD,1,0.99814453125,0,0.0663923571036742,1,0.99814453125,0,0.0663923571036742,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2015,MORENA,1,0.24482421875,0,0.87195184553082,1,0.24482421875,0,0.87195184553082,0,0.0015625,0,1,0,0.0015625,0,1
MEX,2015,PVE,1,0.99814453125,1,1.37124948800682e-06,1,0.99814453125,1,1.37124948800682e-06,0,0.0015625,0,1,0,0.0015625,0,1
